R,G,B,C,Time
585.0,841.0,903.0,2540.0,136.9450073242
585.0,841.0,903.0,2540.0,137.3029937744
584.0,841.0,903.0,2541.0,137.6620025634
584.0,841.0,903.0,2541.0,138.0189971923
584.0,841.0,903.0,2541.0,138.3780059814
584.0,841.0,903.0,2540.0,138.7359924316
584.0,841.0,903.0,2540.0,139.0939941406
584.0,841.0,904.0,2540.0,139.4510040283
583.0,841.0,904.0,2540.0,139.8070068359
583.0,842.0,904.0,2540.0,140.1649932861
583.0,842.0,904.0,2540.0,140.5229949951
583.0,842.0,904.0,2540.0,140.8800048828
583.0,842.0,904.0,2540.0,141.2380065917
583.0,842.0,904.0,2540.0,141.5939941406
582.0,842.0,904.0,2540.0,141.9519958496
582.0,842.0,904.0,2540.0,142.3090057373
582.0,842.0,904.0,2540.0,142.6660003662
582.0,842.0,904.0,2540.0,143.0229949951
582.0,842.0,904.0,2540.0,143.3800048828
582.0,842.0,904.0,2539.0,143.7369995117
582.0,842.0,904.0,2539.0,144.097000122
581.0,842.0,905.0,2540.0,144.4559936523
581.0,842.0,905.0,2540.0,144.8139953613
581.0,842.0,905.0,2540.0,145.1719970703
581.0,842.0,905.0,2540.0,145.529006958
581.0,842.0,905.0,2539.0,145.8869934082
581.0,842.0,905.0,2539.0,146.2429962158
580.0,842.0,905.0,2540.0,146.6009979248
580.0,842.0,905.0,2540.0,146.9579925537
580.0,842.0,905.0,2540.0,147.3150024414
580.0,842.0,905.0,2540.0,147.6719970703
580.0,842.0,906.0,2540.0,148.029006958
580.0,842.0,906.0,2540.0,148.3869934082
580.0,842.0,906.0,2539.0,148.7449951171
580.0,842.0,906.0,2540.0,149.1020050048
579.0,842.0,906.0,2540.0,149.4589996337
579.0,843.0,906.0,2540.0,149.8159942626
579.0,843.0,906.0,2540.0,150.1730041503
579.0,843.0,906.0,2540.0,150.5310058593
579.0,843.0,906.0,2539.0,150.8869934082
579.0,843.0,906.0,2540.0,151.2440032958
579.0,843.0,906.0,2539.0,151.6020050048
578.0,843.0,906.0,2539.0,151.9589996337
578.0,843.0,906.0,2540.0,152.317993164
578.0,843.0,907.0,2540.0,152.6739959716
578.0,843.0,906.0,2539.0,153.0310058593
578.0,843.0,907.0,2540.0,153.3890075683
578.0,843.0,907.0,2540.0,153.7460021972
578.0,843.0,907.0,2540.0,154.1020050048
578.0,843.0,907.0,2540.0,154.4600067138
578.0,843.0,907.0,2540.0,154.8170013427
577.0,843.0,907.0,2540.0,155.1739959716
577.0,843.0,907.0,2540.0,155.5310058593
577.0,843.0,907.0,2540.0,155.8880004882
577.0,843.0,907.0,2540.0,156.2469940185
577.0,843.0,907.0,2540.0,156.6040039062
577.0,843.0,908.0,2540.0,156.9609985351
577.0,843.0,908.0,2540.0,157.317993164
577.0,843.0,908.0,2540.0,157.6750030517
577.0,843.0,908.0,2540.0,158.0319976806
576.0,843.0,908.0,2540.0,158.3899993896
576.0,843.0,908.0,2540.0,158.7460021972
576.0,843.0,908.0,2540.0,159.1040039062
576.0,844.0,908.0,2540.0,159.4609985351
576.0,844.0,908.0,2540.0,159.817993164
576.0,844.0,908.0,2540.0,160.1770019531
576.0,844.0,908.0,2540.0,160.5330047607
576.0,844.0,908.0,2540.0,160.8899993896
576.0,844.0,909.0,2540.0,161.2480010986
576.0,844.0,908.0,2540.0,161.6049957275
575.0,844.0,909.0,2540.0,161.9620056152
575.0,844.0,909.0,2540.0,162.3190002441
575.0,844.0,909.0,2540.0,162.675994873
575.0,844.0,909.0,2540.0,163.033996582
575.0,844.0,909.0,2540.0,163.3899993896
575.0,844.0,909.0,2540.0,163.7469940185
575.0,844.0,909.0,2540.0,164.1060028076
575.0,844.0,909.0,2541.0,164.4629974365
575.0,844.0,909.0,2541.0,164.8209991455
575.0,844.0,909.0,2541.0,165.1770019531
575.0,844.0,909.0,2541.0,165.533996582
574.0,844.0,910.0,2541.0,165.891998291
574.0,844.0,910.0,2541.0,166.2489929199
574.0,844.0,910.0,2541.0,166.6049957275
574.0,844.0,910.0,2541.0,166.9629974365
574.0,844.0,910.0,2541.0,167.3200073242
574.0,845.0,910.0,2541.0,167.6779937744
574.0,845.0,910.0,2541.0,168.0359954833
574.0,845.0,910.0,2541.0,168.391998291
574.0,845.0,910.0,2541.0,168.75
574.0,845.0,910.0,2541.0,169.1069946289
574.0,845.0,910.0,2541.0,169.4640045166
574.0,845.0,910.0,2541.0,169.8209991455
573.0,845.0,910.0,2541.0,170.1779937744
573.0,845.0,910.0,2541.0,170.5359954833
573.0,845.0,911.0,2542.0,170.893005371
573.0,845.0,911.0,2541.0,171.2489929199
573.0,845.0,911.0,2542.0,171.6069946289
573.0,845.0,911.0,2542.0,171.9649963378
573.0,845.0,911.0,2541.0,172.3220062255
573.0,845.0,911.0,2542.0,172.6799926757
573.0,845.0,911.0,2542.0,173.0359954833
573.0,845.0,911.0,2542.0,173.3939971923
573.0,845.0,911.0,2542.0,173.75100708
573.0,845.0,911.0,2542.0,174.1080017089
572.0,845.0,911.0,2542.0,174.4649963378
572.0,845.0,911.0,2542.0,174.8220062255
572.0,845.0,911.0,2542.0,175.1790008544
572.0,845.0,911.0,2542.0,175.5370025634
572.0,845.0,912.0,2542.0,175.8950042724
572.0,846.0,912.0,2542.0,176.25100708
572.0,846.0,912.0,2542.0,176.6089935302
572.0,846.0,912.0,2543.0,176.9660034179
572.0,846.0,912.0,2543.0,177.3240051269
572.0,846.0,912.0,2543.0,177.6799926757
572.0,846.0,912.0,2542.0,178.0370025634
572.0,846.0,912.0,2543.0,178.3950042724
