R,G,B,C,Time
512.0,704.0,727.0,2125.0,208.1450042724
512.0,704.0,727.0,2125.0,208.5030059814
512.0,704.0,727.0,2125.0,208.8609924316
512.0,704.0,727.0,2124.0,209.2189941406
512.0,704.0,727.0,2124.0,209.5760040283
512.0,704.0,727.0,2124.0,209.9340057373
512.0,704.0,727.0,2124.0,210.2910003662
512.0,704.0,727.0,2124.0,210.6499938964
512.0,704.0,727.0,2124.0,211.0079956054
512.0,704.0,727.0,2124.0,211.3659973144
512.0,704.0,727.0,2124.0,211.7259979248
512.0,704.0,727.0,2123.0,212.0829925537
511.0,704.0,727.0,2123.0,212.4389953613
511.0,704.0,727.0,2123.0,212.7989959716
511.0,703.0,727.0,2123.0,213.1569976806
511.0,703.0,727.0,2123.0,213.5160064697
511.0,703.0,727.0,2123.0,213.8739929199
511.0,703.0,727.0,2122.0,214.2299957275
511.0,703.0,727.0,2122.0,214.5879974365
511.0,703.0,727.0,2123.0,214.9450073242
511.0,703.0,727.0,2123.0,215.3020019531
511.0,703.0,727.0,2122.0,215.6629943847
511.0,703.0,727.0,2122.0,216.0200042724
511.0,703.0,727.0,2122.0,216.3789978027
511.0,703.0,727.0,2122.0,216.7369995117
511.0,703.0,727.0,2122.0,217.0939941406
510.0,703.0,727.0,2121.0,217.4510040283
510.0,703.0,727.0,2121.0,217.8079986572
510.0,703.0,727.0,2121.0,218.1660003662
510.0,703.0,727.0,2121.0,218.5249938964
510.0,703.0,726.0,2121.0,218.8829956054
510.0,703.0,726.0,2120.0,219.2409973144
510.0,703.0,726.0,2121.0,219.6000061035
510.0,703.0,726.0,2121.0,219.9579925537
510.0,703.0,727.0,2121.0,220.3150024414
510.0,703.0,727.0,2121.0,220.671005249
510.0,703.0,726.0,2121.0,221.029006958
510.0,703.0,727.0,2121.0,221.3880004882
510.0,703.0,726.0,2120.0,221.7460021972
510.0,703.0,726.0,2120.0,222.1049957275
510.0,703.0,726.0,2120.0,222.4620056152
510.0,703.0,726.0,2120.0,222.8200073242
509.0,703.0,726.0,2119.0,223.1770019531
509.0,703.0,726.0,2120.0,223.5350036621
509.0,703.0,726.0,2119.0,223.891998291
509.0,703.0,726.0,2119.0,224.2489929199
509.0,702.0,726.0,2119.0,224.6069946289
509.0,703.0,726.0,2119.0,224.9660034179
509.0,702.0,726.0,2119.0,225.3240051269
509.0,702.0,726.0,2119.0,225.6820068359
509.0,702.0,726.0,2118.0,226.0399932861
509.0,702.0,726.0,2118.0,226.3970031738
509.0,702.0,726.0,2119.0,226.7550048828
509.0,702.0,726.0,2118.0,227.113998413
509.0,702.0,726.0,2118.0,227.4730072021
509.0,702.0,726.0,2118.0,227.8309936523
509.0,702.0,726.0,2118.0,228.1889953613
509.0,702.0,726.0,2118.0,228.5469970703
508.0,702.0,726.0,2118.0,228.9029998779
508.0,702.0,726.0,2118.0,229.2610015869
508.0,702.0,726.0,2117.0,229.6179962158
508.0,702.0,726.0,2117.0,229.9750061035
508.0,702.0,726.0,2117.0,230.3350067138
508.0,702.0,726.0,2117.0,230.6920013427
508.0,702.0,726.0,2117.0,231.050994873
508.0,702.0,726.0,2117.0,231.4100036621
508.0,702.0,726.0,2117.0,231.766998291
508.0,702.0,726.0,2117.0,232.125
508.0,702.0,726.0,2117.0,232.4810028076
508.0,702.0,726.0,2116.0,232.8379974365
508.0,702.0,726.0,2116.0,233.1959991455
508.0,702.0,726.0,2116.0,233.5549926757
508.0,702.0,726.0,2116.0,233.9129943847
508.0,702.0,726.0,2116.0,234.2709960937
508.0,702.0,726.0,2116.0,234.6289978027
